# x, y, z, u, v, w
3.730641276137879103e+00,3.730641276137879103e+00,3.337942194439155408e+00,2.681782795567208000e-01,2.272431003207189132e-02,1.196306510778520682e+00
4.123340357836603687e+00,3.730641276137879103e+00,3.337942194439155408e+00,-1.230350283514484833e+00,9.547207060671258905e-01,9.422462400891016276e-01
4.516039439535327382e+00,3.730641276137879103e+00,3.337942194439155408e+00,-1.060906701575981215e+00,-4.373188427484039353e-01,1.321328154529803456e+00
4.908738521234051966e+00,3.730641276137879103e+00,3.337942194439155408e+00,-4.908402260490651314e-01,-3.144701896016314779e-01,-2.945377151708377106e-01
5.301437602932775661e+00,3.730641276137879103e+00,3.337942194439155408e+00,-1.543307309501013580e-01,2.304425615907215452e-01,-1.950358894592142400e+00
5.694136684631500245e+00,3.730641276137879103e+00,3.337942194439155408e+00,-8.783817291921784676e-02,-9.368502952677977280e-01,-6.673874479355743627e-01
6.086835766330223940e+00,3.730641276137879103e+00,3.337942194439155408e+00,-7.819203226770665704e-01,-1.086523913317567480e+00,-5.805147196655465747e-01
1.963495408493620697e-01,4.123340357836603687e+00,3.337942194439155408e+00,-6.808710764370333735e-01,1.737884863704771965e-01,-7.692820779326688119e-02
5.890486225480862092e-01,4.123340357836603687e+00,3.337942194439155408e+00,-5.080427706036159119e-01,-2.427827683144576087e-01,1.022182560664320228e+00
9.817477042468103487e-01,4.123340357836603687e+00,3.337942194439155408e+00,-1.678427487611849622e-01,2.213180586119751769e-01,-2.837377962975718426e-01
1.374446785945534488e+00,4.123340357836603687e+00,3.337942194439155408e+00,5.985492275744207225e-02,2.953638141565211872e-01,-9.698618164558858723e-01
1.767145867644258628e+00,4.123340357836603687e+00,3.337942194439155408e+00,-3.083791953912113915e-01,-6.649703392817978287e-01,-1.896996647493892407e+00
2.159844949342982545e+00,4.123340357836603687e+00,3.337942194439155408e+00,-1.057621002290868972e+00,2.282039945390767766e-01,-1.969391738098896782e+00
2.552544031041707129e+00,4.123340357836603687e+00,3.337942194439155408e+00,-8.172831930431746494e-01,2.665021983433665476e+00,-1.560986421704886773e+00
2.945243112740430824e+00,4.123340357836603687e+00,3.337942194439155408e+00,1.707302742547656127e-01,7.429238527633199585e-01,-1.775903674558530598e+00
3.337942194439155408e+00,4.123340357836603687e+00,3.337942194439155408e+00,1.113578715741788683e-01,-6.951251225328378691e-01,1.000269718259876039e-01
3.730641276137879103e+00,4.123340357836603687e+00,3.337942194439155408e+00,-9.899736230104643209e-01,1.383730375457831396e+00,1.551289401009595892e+00
4.123340357836603687e+00,4.123340357836603687e+00,3.337942194439155408e+00,-7.319349927086568064e-01,1.087487879119930501e+00,1.252059555335361729e+00
4.516039439535327382e+00,4.123340357836603687e+00,3.337942194439155408e+00,4.380758025815953416e-01,-1.186420296329502078e+00,2.469588096579839187e-01
4.908738521234051966e+00,4.123340357836603687e+00,3.337942194439155408e+00,9.767806409304670145e-01,-8.572727679581650939e-01,-4.453950637916268551e-01
5.301437602932775661e+00,4.123340357836603687e+00,3.337942194439155408e+00,1.396974822988673148e+00,-7.127291668586066553e-02,-2.140086961263672205e-01
5.694136684631500245e+00,4.123340357836603687e+00,3.337942194439155408e+00,1.169959971731106663e+00,-3.005137850988103265e-01,5.774231426780229715e-01
6.086835766330223940e+00,4.123340357836603687e+00,3.337942194439155408e+00,4.178885121696457317e-02,4.251493725178559502e-01,-1.027722436468668787e-01
1.963495408493620697e-01,4.516039439535327382e+00,3.337942194439155408e+00,3.015344308069727031e-02,4.344242570279773785e-01,1.251247506650603025e+00
5.890486225480862092e-01,4.516039439535327382e+00,3.337942194439155408e+00,6.626980103829486213e-01,-9.912849032712921227e-02,4.474983279385311707e-01
9.817477042468103487e-01,4.516039439535327382e+00,3.337942194439155408e+00,1.312977323987816192e+00,-1.675086111342994344e-01,-6.321985425434305528e-01
1.374446785945534488e+00,4.516039439535327382e+00,3.337942194439155408e+00,8.009337874667945556e-01,4.464687928504279535e-01,3.148587358066546465e-02
1.767145867644258628e+00,4.516039439535327382e+00,3.337942194439155408e+00,-5.500230433868794622e-01,8.236772470794082590e-01,-3.935535847585622804e-01
2.159844949342982545e+00,4.516039439535327382e+00,3.337942194439155408e+00,-2.056898769341993116e+00,5.812587052642537166e-01,-1.213297317966074290e-01
2.552544031041707129e+00,4.516039439535327382e+00,3.337942194439155408e+00,-1.922186117259025329e+00,1.143712169982180615e+00,-6.269681903675526913e-01
2.945243112740430824e+00,4.516039439535327382e+00,3.337942194439155408e+00,-5.560447537564134901e-01,4.169916289547859894e-02,-1.841802751863395926e+00
3.337942194439155408e+00,4.516039439535327382e+00,3.337942194439155408e+00,-3.082915267755570454e-01,-5.313429109423384311e-01,-6.068050486086276063e-01
3.730641276137879103e+00,4.516039439535327382e+00,3.337942194439155408e+00,-5.461765148478731069e-01,9.001566915046412820e-01,8.135240499691855920e-01
4.123340357836603687e+00,4.516039439535327382e+00,3.337942194439155408e+00,4.894130120189408295e-01,1.882117337690853431e-01,5.830189293107418402e-01
4.516039439535327382e+00,4.516039439535327382e+00,3.337942194439155408e+00,7.807564146212352396e-01,-1.345622007784369689e+00,-5.994157022176496152e-01
4.908738521234051966e+00,4.516039439535327382e+00,3.337942194439155408e+00,4.844244058408884723e-01,-7.190951848339962593e-01,-2.713907872879908201e-01
5.301437602932775661e+00,4.516039439535327382e+00,3.337942194439155408e+00,1.341906568158681479e+00,-3.284935643713701170e-01,4.741880391091388147e-01
5.694136684631500245e+00,4.516039439535327382e+00,3.337942194439155408e+00,1.508556723285752410e+00,-7.442115761770797810e-01,4.823734133033071858e-01
6.086835766330223940e+00,4.516039439535327382e+00,3.337942194439155408e+00,6.178494781092531696e-01,1.766888701793524752e-01,7.046026606658454261e-01
1.963495408493620697e-01,4.908738521234051966e+00,3.337942194439155408e+00,-3.523154663222760052e-01,-2.238769519253242524e-01,6.374253737151679422e-01
5.890486225480862092e-01,4.908738521234051966e+00,3.337942194439155408e+00,8.291666867773579419e-01,1.420117276433420228e-01,-7.766498026113417552e-01
9.817477042468103487e-01,4.908738521234051966e+00,3.337942194439155408e+00,1.529156553663550744e+00,1.079379089697901417e+00,-9.613457018983539992e-01
1.374446785945534488e+00,4.908738521234051966e+00,3.337942194439155408e+00,1.061532076351498821e+00,1.713251919223217401e+00,9.654468486649772085e-01
1.767145867644258628e+00,4.908738521234051966e+00,3.337942194439155408e+00,8.119091506402937863e-01,1.518133986774456989e+00,1.187524487286516273e+00
2.159844949342982545e+00,4.908738521234051966e+00,3.337942194439155408e+00,4.019015657369053723e-02,2.043193415646031852e-01,1.034210731274834982e+00
2.552544031041707129e+00,4.908738521234051966e+00,3.337942194439155408e+00,-5.844714262055292764e-01,-1.820041499122748152e-01,6.682352615275440888e-01
2.945243112740430824e+00,4.908738521234051966e+00,3.337942194439155408e+00,-2.465416765022213769e-03,-5.090855183785691906e-01,4.126738138148209889e-01
3.337942194439155408e+00,4.908738521234051966e+00,3.337942194439155408e+00,5.934280661608243301e-01,-7.214477730652488763e-01,5.210929109679474092e-01
3.730641276137879103e+00,4.908738521234051966e+00,3.337942194439155408e+00,4.151456398966540950e-01,8.763832758503697917e-02,8.076905523762020200e-01
4.123340357836603687e+00,4.908738521234051966e+00,3.337942194439155408e+00,4.628071547594460045e-01,-2.597112412696898076e-01,1.065078862629451173e+00
4.516039439535327382e+00,4.908738521234051966e+00,3.337942194439155408e+00,3.843315724710577586e-02,-8.858075478543210313e-01,1.261613355507108236e-01
4.908738521234051966e+00,4.908738521234051966e+00,3.337942194439155408e+00,2.174992426950936308e-02,-7.976550790211274222e-01,2.119245145270584607e-02
5.301437602932775661e+00,4.908738521234051966e+00,3.337942194439155408e+00,1.438554012931213766e+00,-1.264153934034759841e+00,6.305639717984758141e-02
5.694136684631500245e+00,4.908738521234051966e+00,3.337942194439155408e+00,1.812304373182601402e+00,-1.747400992741038994e+00,-9.433795908258364726e-02
6.086835766330223940e+00,4.908738521234051966e+00,3.337942194439155408e+00,4.740120171359218926e-01,-8.775963917705478234e-01,5.353028800355685846e-01
1.963495408493620697e-01,5.301437602932775661e+00,3.337942194439155408e+00,-1.768735049033043794e+00,-7.803060620224286925e-01,-3.216176706845107480e-01
5.890486225480862092e-01,5.301437602932775661e+00,3.337942194439155408e+00,6.644572964017629590e-02,2.758806207452361714e-01,-9.206332232090317369e-01
9.817477042468103487e-01,5.301437602932775661e+00,3.337942194439155408e+00,1.742535392692319940e+00,2.257432478474798554e+00,-7.643535794584459531e-01
1.374446785945534488e+00,5.301437602932775661e+00,3.337942194439155408e+00,1.870323506848133421e+00,2.039491306297112505e+00,6.751174255212368802e-01
1.767145867644258628e+00,5.301437602932775661e+00,3.337942194439155408e+00,1.850610524803169898e+00,6.023379871180631895e-01,1.009130751609204957e+00
2.159844949342982545e+00,5.301437602932775661e+00,3.337942194439155408e+00,9.644597558792320502e-01,-1.309048886977516035e-01,3.952506832562243111e-01
2.552544031041707129e+00,5.301437602932775661e+00,3.337942194439155408e+00,-4.877091154925795591e-01,-1.071623490315443128e-01,1.888170551555059251e-01
2.945243112740430824e+00,5.301437602932775661e+00,3.337942194439155408e+00,-5.583084959271669145e-01,-5.200386605654876426e-01,5.873296221485566626e-01
3.337942194439155408e+00,5.301437602932775661e+00,3.337942194439155408e+00,9.086644567557720931e-02,-4.391075238577094586e-01,-2.391530499638521712e-01
3.730641276137879103e+00,5.301437602932775661e+00,3.337942194439155408e+00,-1.123796271983197453e-01,2.020170627932817986e-01,-3.033348882724229423e-01
4.123340357836603687e+00,5.301437602932775661e+00,3.337942194439155408e+00,3.597673465739901350e-02,-5.882163772763938647e-01,8.729694637421876735e-02
4.516039439535327382e+00,5.301437602932775661e+00,3.337942194439155408e+00,4.531573893876608139e-01,-1.261108694078531656e+00,-1.391154392316777733e+00
4.908738521234051966e+00,5.301437602932775661e+00,3.337942194439155408e+00,8.611887586536559613e-01,-1.316782075382442851e+00,-1.085227935233496810e+00
5.301437602932775661e+00,5.301437602932775661e+00,3.337942194439155408e+00,1.396495559979761936e+00,-1.781831436496047028e+00,3.862395106208822426e-01
5.694136684631500245e+00,5.301437602932775661e+00,3.337942194439155408e+00,9.154643736891011629e-01,-1.936659585631083758e+00,9.506235148288230130e-01
6.086835766330223940e+00,5.301437602932775661e+00,3.337942194439155408e+00,-8.399957529638771847e-01,-1.186807782166205749e+00,5.197283645660044638e-01
1.963495408493620697e-01,5.694136684631500245e+00,3.337942194439155408e+00,-2.441775102437880207e+00,-6.466736590251274119e-01,-5.189352122812137535e-01
5.890486225480862092e-01,5.694136684631500245e+00,3.337942194439155408e+00,-1.316681644160602405e+00,-4.492817171642420893e-01,-7.198520854724947959e-01
9.817477042468103487e-01,5.694136684631500245e+00,3.337942194439155408e+00,7.973125854186879913e-01,1.531396846274647450e+00,-2.090679691015895625e-01
1.374446785945534488e+00,5.694136684631500245e+00,3.337942194439155408e+00,1.401410789776864396e+00,1.527516480483892547e+00,1.328942765488544953e-01
1.767145867644258628e+00,5.694136684631500245e+00,3.337942194439155408e+00,9.820221736033118987e-01,3.310023728218327577e-01,7.852173070824264300e-01
2.159844949342982545e+00,5.694136684631500245e+00,3.337942194439155408e+00,5.737436494447657742e-02,7.895076787035250065e-01,8.900460040938014128e-01
2.552544031041707129e+00,5.694136684631500245e+00,3.337942194439155408e+00,-1.289705828474509541e+00,8.242707813210262691e-01,-1.594672748936929729e-01
2.945243112740430824e+00,5.694136684631500245e+00,3.337942194439155408e+00,-1.608099004478981797e+00,-2.980222748465583549e-01,-6.587540923949380955e-01
3.337942194439155408e+00,5.694136684631500245e+00,3.337942194439155408e+00,-5.539396978570129138e-01,3.541762369251424403e-01,-1.014952382490682758e+00
3.730641276137879103e+00,5.694136684631500245e+00,3.337942194439155408e+00,1.375135996933086191e-01,1.123714120961844198e+00,3.369978726249446277e-01
4.123340357836603687e+00,5.694136684631500245e+00,3.337942194439155408e+00,2.205854479239955368e-01,-3.221564986685850895e-01,8.457065042791059861e-01
4.516039439535327382e+00,5.694136684631500245e+00,3.337942194439155408e+00,1.949441568484487075e-01,-1.361602200948084151e+00,-8.667178049477756163e-01
4.908738521234051966e+00,5.694136684631500245e+00,3.337942194439155408e+00,8.585544699474148556e-02,-1.149543688239449191e+00,-6.039801135770884732e-01
5.301437602932775661e+00,5.694136684631500245e+00,3.337942194439155408e+00,-1.177394918357623499e-01,-1.060971020147941646e+00,4.692485416982301594e-01
5.694136684631500245e+00,5.694136684631500245e+00,3.337942194439155408e+00,-3.427930953965887539e-01,-1.034884433011677318e+00,1.102857453619409345e+00
6.086835766330223940e+00,5.694136684631500245e+00,3.337942194439155408e+00,-1.291160841013006877e+00,-4.381120732042781407e-01,7.665426701732780401e-01
1.963495408493620697e-01,6.086835766330223940e+00,3.337942194439155408e+00,-7.286199585479640195e-01,-5.921471940616624963e-01,-1.106195296100662251e+00
5.890486225480862092e-01,6.086835766330223940e+00,3.337942194439155408e+00,-9.379591595501720613e-01,-1.235722503586714982e+00,-5.734387272267060798e-01
9.817477042468103487e-01,6.086835766330223940e+00,3.337942194439155408e+00,-3.038117439404907083e-01,3.429621173353633035e-01,5.255924575632126006e-01
1.374446785945534488e+00,6.086835766330223940e+00,3.337942194439155408e+00,3.480148541068749379e-01,9.418057537139888913e-01,2.307748261033813475e-01
1.767145867644258628e+00,6.086835766330223940e+00,3.337942194439155408e+00,9.496321199011351077e-02,3.997753914873012349e-01,1.548833872486630736e-01
2.159844949342982545e+00,6.086835766330223940e+00,3.337942194439155408e+00,-2.849673788629205617e-01,1.311611248853459477e+00,-1.214623916891349187e-01
2.552544031041707129e+00,6.086835766330223940e+00,3.337942194439155408e+00,-5.707624986516016685e-01,1.287855609931090273e+00,-6.648659402091012804e-01
2.945243112740430824e+00,6.086835766330223940e+00,3.337942194439155408e+00,-1.219372922335189457e+00,-2.710622986290849856e-01,4.744322376359690896e-01
3.337942194439155408e+00,6.086835766330223940e+00,3.337942194439155408e+00,-6.604654287951815528e-01,3.328342787614201326e-01,9.414180102570786079e-01
3.730641276137879103e+00,6.086835766330223940e+00,3.337942194439155408e+00,7.063611068934382287e-01,1.871528018475318023e+00,1.368416417611779679e+00
4.123340357836603687e+00,6.086835766330223940e+00,3.337942194439155408e+00,6.281160830574951115e-01,1.031680042024746946e+00,1.087504723475434920e+00
4.516039439535327382e+00,6.086835766330223940e+00,3.337942194439155408e+00,-5.497477239904112467e-02,-3.576471013880966332e-01,3.470352666412531706e-01
4.908738521234051966e+00,6.086835766330223940e+00,3.337942194439155408e+00,-6.298126359272695485e-01,-2.922495261146098033e-01,-1.300676127648450753e-01
5.301437602932775661e+00,6.086835766330223940e+00,3.337942194439155408e+00,-1.033376840848973188e+00,-8.004774892001222109e-04,-9.135124837262448283e-01
5.694136684631500245e+00,6.086835766330223940e+00,3.337942194439155408e+00,-6.329853920134425049e-01,1.018005119100785782e-01,-1.089127204322450693e+00
6.086835766330223940e+00,6.086835766330223940e+00,3.337942194439155408e+00,-3.271032498323579452e-01,2.979596267644071816e-01,-9.700755505157423464e-01
1.963495408493620697e-01,1.963495408493620697e-01,3.730641276137879103e+00,-1.483217858159752378e+00,-1.494524820352737260e+00,-1.497527590326493740e+00
5.890486225480862092e-01,1.963495408493620697e-01,3.730641276137879103e+00,-2.082730034557365162e+00,-2.103542626623954082e+00,1.340641709742264709e+00
9.817477042468103487e-01,1.963495408493620697e-01,3.730641276137879103e+00,-2.555778235479376548e+00,-1.046820735004677871e+00,2.727077717171048743e+00
1.374446785945534488e+00,1.963495408493620697e-01,3.730641276137879103e+00,-2.013237975601615215e+00,3.668847512158529556e-01,1.041451093051923404e+00
1.767145867644258628e+00,1.963495408493620697e-01,3.730641276137879103e+00,-8.774806370176004844e-01,4.414380021706348911e-01,-6.684911255746613934e-01
2.159844949342982545e+00,1.963495408493620697e-01,3.730641276137879103e+00,-5.681563188191642855e-01,1.270712402366417804e+00,-1.610744061200561461e+00
2.552544031041707129e+00,1.963495408493620697e-01,3.730641276137879103e+00,-1.015822473624909072e+00,2.060159585754914424e+00,-8.302232096898490843e-01
2.945243112740430824e+00,1.963495408493620697e-01,3.730641276137879103e+00,-1.844286645673371305e+00,1.255665514860794696e+00,1.406389549166782604e+00
3.337942194439155408e+00,1.963495408493620697e-01,3.730641276137879103e+00,-2.247664496950640522e+00,2.913477490798463965e-01,7.768032276763021660e-01
3.730641276137879103e+00,1.963495408493620697e-01,3.730641276137879103e+00,-6.369500336643338922e-01,3.614269987313658561e-01,1.136778624994606579e-01
4.123340357836603687e+00,1.963495408493620697e-01,3.730641276137879103e+00,6.965226149055538940e-01,3.636096125170163451e-01,5.257270501665910478e-01
4.516039439535327382e+00,1.963495408493620697e-01,3.730641276137879103e+00,5.694376370684861577e-01,-7.521516071492362343e-02,7.763026609315831772e-01
4.908738521234051966e+00,1.963495408493620697e-01,3.730641276137879103e+00,1.622063338144440758e-01,-1.009001946704193436e-01,2.406593498621228955e-01
5.301437602932775661e+00,1.963495408493620697e-01,3.730641276137879103e+00,-2.057213570208681896e-01,-1.458618546958037332e-01,-1.061637396900154240e+00
5.694136684631500245e+00,1.963495408493620697e-01,3.730641276137879103e+00,-4.548649633877239751e-01,-1.037836668993917577e+00,-2.314213504528733090e+00
6.086835766330223940e+00,1.963495408493620697e-01,3.730641276137879103e+00,-9.944549876317735349e-01,-1.508436459198741142e+00,-2.923242432847746208e+00
1.963495408493620697e-01,5.890486225480862092e-01,3.730641276137879103e+00,-2.858445750395903207e-01,-3.142516438066934037e-01,-6.722176390302225801e-01
5.890486225480862092e-01,5.890486225480862092e-01,3.730641276137879103e+00,-2.810953554927371201e-01,-1.412709862274428296e+00,1.222200339187184071e+00
9.817477042468103487e-01,5.890486225480862092e-01,3.730641276137879103e+00,-9.584768293186374244e-01,-1.187974979867279623e+00,1.563284336095670302e+00
1.374446785945534488e+00,5.890486225480862092e-01,3.730641276137879103e+00,-8.353920016973421792e-01,-2.710357131256437360e-02,6.625847995223156373e-01
1.767145867644258628e+00,5.890486225480862092e-01,3.730641276137879103e+00,-2.553792814438792802e-01,5.271149123141702919e-01,-7.103302517155174467e-01
2.159844949342982545e+00,5.890486225480862092e-01,3.730641276137879103e+00,-9.422507651151681429e-01,1.354185135334254442e+00,-1.540867985858132005e+00
2.552544031041707129e+00,5.890486225480862092e-01,3.730641276137879103e+00,-1.267862248898073751e+00,1.750104540711633128e+00,-4.593491784451932958e-01
2.945243112740430824e+00,5.890486225480862092e-01,3.730641276137879103e+00,-5.810505205655176475e-01,1.685341635105678026e+00,1.266715714125700609e+00
3.337942194439155408e+00,5.890486225480862092e-01,3.730641276137879103e+00,-1.969261290694334365e-01,4.645084447117092674e-01,7.319728120123879522e-01
3.730641276137879103e+00,5.890486225480862092e-01,3.730641276137879103e+00,9.189585031600133735e-01,-6.229041128777279557e-01,8.410553879359877749e-01
4.123340357836603687e+00,5.890486225480862092e-01,3.730641276137879103e+00,1.590194726390882884e+00,-7.224094716044433540e-01,1.588509782972487683e+00
4.516039439535327382e+00,5.890486225480862092e-01,3.730641276137879103e+00,1.135342372889022400e+00,-8.481277497883237260e-01,1.372370300321802183e+00
4.908738521234051966e+00,5.890486225480862092e-01,3.730641276137879103e+00,5.904040020212377726e-01,-6.434868019056853017e-01,4.908615578054962847e-01
5.301437602932775661e+00,5.890486225480862092e-01,3.730641276137879103e+00,-9.030133842531792854e-02,-2.674076666692273840e-01,-1.787071390524501424e-01
5.694136684631500245e+00,5.890486225480862092e-01,3.730641276137879103e+00,-7.194257361302941467e-01,-5.096493789946240360e-01,-8.731217347372676185e-01
6.086835766330223940e+00,5.890486225480862092e-01,3.730641276137879103e+00,-8.275269662407406246e-01,-5.521571505185256523e-01,-1.862714661537341776e+00
1.963495408493620697e-01,9.817477042468103487e-01,3.730641276137879103e+00,1.250558537319174768e+00,9.919161441001023150e-02,6.228692003155871237e-01
5.890486225480862092e-01,9.817477042468103487e-01,3.730641276137879103e+00,1.733969231733398786e+00,-5.693444096503348373e-01,5.666421579372957762e-01
9.817477042468103487e-01,9.817477042468103487e-01,3.730641276137879103e+00,6.981158275016032810e-01,1.896184249528295312e-02,-5.898929674442253690e-01
1.374446785945534488e+00,9.817477042468103487e-01,3.730641276137879103e+00,-7.951464797613236324e-02,2.717893821584252967e-01,-2.238674763947461066e-01
1.767145867644258628e+00,9.817477042468103487e-01,3.730641276137879103e+00,8.621392855907233921e-02,6.738220945141704110e-01,-4.806019344719892339e-01
2.159844949342982545e+00,9.817477042468103487e-01,3.730641276137879103e+00,3.589517437485415657e-02,1.261952958272120284e+00,-6.806542331790514933e-01
2.552544031041707129e+00,9.817477042468103487e-01,3.730641276137879103e+00,5.610193021394379587e-01,4.279716484029833512e-01,-2.193139943094786770e-01
2.945243112740430824e+00,9.817477042468103487e-01,3.730641276137879103e+00,1.398658434669499018e+00,1.035654036744532158e-01,8.550031108934849078e-01
3.337942194439155408e+00,9.817477042468103487e-01,3.730641276137879103e+00,1.300865559358393764e+00,-1.878590327125140291e-01,5.621505827516006804e-01
3.730641276137879103e+00,9.817477042468103487e-01,3.730641276137879103e+00,1.239589999492228811e+00,-7.566508885684435359e-01,1.371170003803592052e-01
4.123340357836603687e+00,9.817477042468103487e-01,3.730641276137879103e+00,1.315314033644880531e+00,-7.505489877358988426e-01,1.336630978609739007e+00
4.516039439535327382e+00,9.817477042468103487e-01,3.730641276137879103e+00,8.147524089126069180e-01,-5.310463546469325058e-01,1.041267058066043472e+00
4.908738521234051966e+00,9.817477042468103487e-01,3.730641276137879103e+00,2.575437876652737490e-01,-1.205060770117682006e-01,7.417612159026194807e-02
5.301437602932775661e+00,9.817477042468103487e-01,3.730641276137879103e+00,8.625892287612244025e-02,2.079997653811532510e-01,3.107338003412322136e-01
5.694136684631500245e+00,9.817477042468103487e-01,3.730641276137879103e+00,-2.783382438979867951e-02,4.001661352745453648e-01,-6.886520789430056189e-02
6.086835766330223940e+00,9.817477042468103487e-01,3.730641276137879103e+00,2.121876277154590429e-01,5.180944164567188315e-01,-6.460615692101970842e-01
1.963495408493620697e-01,1.374446785945534488e+00,3.730641276137879103e+00,-3.909973594502165473e-02,-5.252444682973791412e-01,8.655290739805576727e-01
5.890486225480862092e-01,1.374446785945534488e+00,3.730641276137879103e+00,3.254914968788654717e-01,-5.630794122444158223e-01,5.954431950293976872e-01
9.817477042468103487e-01,1.374446785945534488e+00,3.730641276137879103e+00,3.766002671746711550e-01,1.184186922307613798e+00,-5.370279899664425205e-01
1.374446785945534488e+00,1.374446785945534488e+00,3.730641276137879103e+00,-1.201299329452543141e-02,1.051312280612084704e+00,-3.677067370071275265e-01
1.767145867644258628e+00,1.374446785945534488e+00,3.730641276137879103e+00,-5.174310446541863229e-01,7.391326572181100563e-01,-4.235201687420533934e-01
2.159844949342982545e+00,1.374446785945534488e+00,3.730641276137879103e+00,-2.904394716612488936e-01,5.976722854238001315e-01,6.326889793346518465e-01
2.552544031041707129e+00,1.374446785945534488e+00,3.730641276137879103e+00,8.883393601109612625e-01,-1.001588918614551571e-01,8.920045499580744885e-02
2.945243112740430824e+00,1.374446785945534488e+00,3.730641276137879103e+00,2.053871103879381543e+00,-2.025420432549069616e-01,-2.725851822571666583e-01
3.337942194439155408e+00,1.374446785945534488e+00,3.730641276137879103e+00,2.168260401253361280e+00,2.975396407343023353e-01,-1.865742416672724335e-01
3.730641276137879103e+00,1.374446785945534488e+00,3.730641276137879103e+00,1.254700821837725799e+00,-4.050236722990148142e-01,-9.916213234311392899e-01
4.123340357836603687e+00,1.374446785945534488e+00,3.730641276137879103e+00,7.484499763793062144e-01,-1.523412289815581300e+00,2.329291614817879663e-01
4.516039439535327382e+00,1.374446785945534488e+00,3.730641276137879103e+00,3.062212391155518243e-01,-5.261479268786010133e-01,4.595601689416871638e-01
4.908738521234051966e+00,1.374446785945534488e+00,3.730641276137879103e+00,-9.852901201502375916e-02,4.937159178985706109e-01,2.391285997401162156e-01
5.301437602932775661e+00,1.374446785945534488e+00,3.730641276137879103e+00,4.479944597427765185e-01,5.975519025854877930e-02,8.241800241209826794e-01
5.694136684631500245e+00,1.374446785945534488e+00,3.730641276137879103e+00,4.577294647427103680e-01,8.270110360055777932e-01,2.064674018406872924e-01
6.086835766330223940e+00,1.374446785945534488e+00,3.730641276137879103e+00,-1.015069794517484414e-01,1.325984858012611234e+00,-2.707997633808721938e-01
1.963495408493620697e-01,1.767145867644258628e+00,3.730641276137879103e+00,-8.452353020270070294e-01,-9.817459069063784183e-01,1.326879920585276595e+00
5.890486225480862092e-01,1.767145867644258628e+00,3.730641276137879103e+00,-7.612754903574430188e-01,-7.717061311380304378e-01,8.043374570597434658e-01
9.817477042468103487e-01,1.767145867644258628e+00,3.730641276137879103e+00,5.177291700693135157e-01,1.185429544735559393e+00,-3.502491060120004329e-01
1.374446785945534488e+00,1.767145867644258628e+00,3.730641276137879103e+00,1.271851721568529214e+00,1.649329427198158449e+00,-6.929818796241508094e-01
1.767145867644258628e+00,1.767145867644258628e+00,3.730641276137879103e+00,7.014582458921196917e-01,1.045700768015941140e+00,-5.090502280299711302e-01
2.159844949342982545e+00,1.767145867644258628e+00,3.730641276137879103e+00,4.925892942396097318e-01,-4.109065065080455548e-02,5.917248075259434748e-01
2.552544031041707129e+00,1.767145867644258628e+00,3.730641276137879103e+00,9.762521089147060405e-01,-7.550418190056980283e-02,-4.232499072373837601e-01
2.945243112740430824e+00,1.767145867644258628e+00,3.730641276137879103e+00,1.726351971041495181e+00,-2.278167416010148938e-01,-1.381777202246000424e+00
3.337942194439155408e+00,1.767145867644258628e+00,3.730641276137879103e+00,2.258658583443839518e+00,6.123343149355694459e-01,-1.016569675612694068e+00
3.730641276137879103e+00,1.767145867644258628e+00,3.730641276137879103e+00,1.616522227978320903e+00,2.294294714616891828e-01,-9.725750186467532199e-01
4.123340357836603687e+00,1.767145867644258628e+00,3.730641276137879103e+00,3.651402141841948445e-01,-1.700477022745715772e+00,-6.994768174422012486e-01
4.516039439535327382e+00,1.767145867644258628e+00,3.730641276137879103e+00,-5.768432709093007649e-01,-5.726692782064976006e-01,-6.207843373438085566e-01
4.908738521234051966e+00,1.767145867644258628e+00,3.730641276137879103e+00,-5.090796965322825773e-01,1.386056057130150843e-01,4.550085599128776692e-02
5.301437602932775661e+00,1.767145867644258628e+00,3.730641276137879103e+00,2.651283504039825822e-01,-8.062839421641779802e-01,-1.332086659305388165e-01
5.694136684631500245e+00,1.767145867644258628e+00,3.730641276137879103e+00,-1.025349102723824568e-01,8.301074266311184724e-01,-2.572284076968474609e-01
6.086835766330223940e+00,1.767145867644258628e+00,3.730641276137879103e+00,-6.719363902926921428e-01,1.540419429019564301e+00,6.448485434382562609e-01
1.963495408493620697e-01,2.159844949342982545e+00,3.730641276137879103e+00,-9.271146133531629197e-01,-5.265463735587816441e-01,2.426109968484396529e+00
5.890486225480862092e-01,2.159844949342982545e+00,3.730641276137879103e+00,-1.396409148835018765e+00,9.359302240341003942e-03,8.943702142181908510e-01
9.817477042468103487e-01,2.159844949342982545e+00,3.730641276137879103e+00,8.992152976220842142e-02,5.605706024492275175e-01,-1.477163883510476117e+00
1.374446785945534488e+00,2.159844949342982545e+00,3.730641276137879103e+00,1.397298273118188439e+00,8.168406845497475643e-01,-1.719854416441163991e+00
1.767145867644258628e+00,2.159844949342982545e+00,3.730641276137879103e+00,1.365720926858554396e+00,5.166516151724814820e-01,-3.231257101446216584e-01
2.159844949342982545e+00,2.159844949342982545e+00,3.730641276137879103e+00,1.200782161412397242e+00,-3.896486906957260521e-01,2.153078162462194328e-02
2.552544031041707129e+00,2.159844949342982545e+00,3.730641276137879103e+00,9.646473959447277036e-01,5.260383890587772004e-01,-5.945300443829119041e-01
